CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
17157,8,2,319.0,2011-12-02 09:10:00,5,2,2,522,Potential Loyalists
17158,32,3,1266.97,2011-11-07 15:15:00,4,3,4,434,Potential Loyalists
17159,22,3,1538.88,2011-11-18 10:52:00,4,3,4,434,Potential Loyalists
17160,31,6,3518.03,2011-11-08 14:05:00,4,4,5,445,Champions
17162,29,10,1715.46,2011-11-11 11:34:00,4,5,4,454,Champions
17163,22,2,293.1,2011-11-18 08:57:00,4,2,2,422,Potential Loyalists
17164,33,7,2467.35,2011-11-07 09:14:00,3,5,5,355,Loyal Customers
17165,284,1,158.68,2011-02-28 16:39:00,1,1,1,111,Lost Customers
17166,39,2,206.34,2011-11-01 09:46:00,3,2,1,321,Other
17169,58,2,835.78,2011-10-13 10:25:00,3,2,3,323,Other
17171,289,1,224.91,2011-02-23 16:37:00,1,1,1,111,Lost Customers
17172,79,1,317.76,2011-09-22 09:36:00,2,1,2,212,Lost Customers
17173,5,8,3766.6,2011-12-04 14:40:00,5,5,5,555,Champions
17174,218,1,59.9,2011-05-06 11:47:00,1,1,1,111,Lost Customers
17175,44,4,1443.69,2011-10-26 15:31:00,3,4,4,344,Loyal Customers
17176,202,1,306.13,2011-05-22 12:41:00,1,1,2,112,Lost Customers
17179,178,3,711.79,2011-06-14 16:48:00,2,3,3,233,At Risk
17180,56,4,783.97,2011-10-14 15:46:00,3,4,3,343,Loyal Customers
17181,57,2,239.92000000000002,2011-10-13 14:48:00,3,2,1,321,Other
17183,8,6,3347.31,2011-12-02 10:07:00,5,4,5,545,Champions
17186,47,2,144.0,2011-10-24 10:20:00,3,2,1,321,Other
17187,227,1,203.95,2011-04-27 12:39:00,1,1,1,111,Lost Customers
17188,11,7,2474.23,2011-11-28 13:53:00,5,5,5,555,Champions
17189,106,2,383.75,2011-08-25 19:39:00,2,2,2,222,Lost Customers
17190,59,2,444.74,2011-10-12 11:33:00,3,2,2,322,Other
17191,28,7,2093.68,2011-11-11 16:58:00,4,5,5,455,Champions
17193,36,7,1699.3,2011-11-04 12:47:00,3,5,4,354,Loyal Customers
17194,274,2,262.62,2011-03-11 12:05:00,1,2,2,122,Lost Customers
17197,30,1,1013.01,2011-11-10 10:32:00,4,1,4,414,New Customers
17198,24,3,692.22,2011-11-16 10:39:00,4,3,3,433,Potential Loyalists
17201,54,1,289.78000000000003,2011-10-17 11:55:00,3,1,2,312,Other
17203,36,6,3560.08,2011-11-04 12:27:00,3,4,5,345,Loyal Customers
17204,175,4,1564.56,2011-06-17 14:46:00,2,4,4,244,At Risk
17205,54,1,384.08,2011-10-17 12:46:00,3,1,2,312,Other
17206,53,1,204.24,2011-10-17 13:25:00,3,1,1,311,Other
17211,27,8,2317.2200000000003,2011-11-13 12:03:00,4,5,5,455,Champions
17212,253,1,226.85,2011-03-31 19:42:00,1,1,1,111,Lost Customers
17213,40,7,2781.23,2011-10-30 14:53:00,3,5,5,355,Loyal Customers
17214,60,6,1059.1200000000001,2011-10-10 13:17:00,3,4,4,344,Loyal Customers
17217,234,1,113.5,2011-04-19 17:19:00,1,1,1,111,Lost Customers
17218,4,10,1951.97,2011-12-05 13:52:00,5,5,4,554,Champions
17219,32,1,114.23,2011-11-08 11:25:00,4,1,1,411,New Customers
17220,24,14,3187.55,2011-11-15 13:47:00,4,5,5,455,Champions
17221,7,2,334.48,2011-12-02 13:35:00,5,2,2,522,Potential Loyalists
17222,65,1,328.65,2011-10-05 13:58:00,3,1,2,312,Other
17223,310,2,416.89,2011-02-02 15:57:00,1,2,2,122,Lost Customers
17226,309,1,393.49,2011-02-04 11:52:00,1,1,2,112,Lost Customers
17227,19,6,939.32,2011-11-21 10:51:00,4,4,4,444,Champions
17228,16,8,1906.09,2011-11-24 10:24:00,4,5,4,454,Champions
17229,96,2,318.76,2011-09-04 13:56:00,2,2,2,222,Lost Customers
17230,264,8,3638.41,2011-03-20 16:12:00,1,5,5,155,At Risk
17231,12,10,3124.72,2011-11-27 15:18:00,5,5,5,555,Champions
17232,3,2,417.77,2011-12-07 12:21:00,5,2,2,522,Potential Loyalists
17233,35,1,190.88,2011-11-04 14:06:00,3,1,1,311,Other
17234,183,1,149.89,2011-06-10 11:20:00,1,1,1,111,Lost Customers
17235,25,2,550.0600000000001,2011-11-14 15:51:00,4,2,3,423,Potential Loyalists
17236,13,6,916.13,2011-11-27 12:00:00,5,4,3,543,Loyal Customers
17237,11,2,314.69,2011-11-28 15:02:00,5,2,2,522,Potential Loyalists
17238,3,17,3719.1,2011-12-07 11:35:00,5,5,5,555,Champions
17239,313,1,382.5,2011-01-31 09:41:00,1,1,2,112,Lost Customers
17242,108,2,1135.04,2011-08-23 14:55:00,2,2,4,224,At Risk
17243,1,26,8540.05,2011-12-08 13:26:00,5,5,5,555,Champions
17244,53,1,954.9,2011-10-17 15:19:00,3,1,4,314,Other
17245,205,1,171.45000000000002,2011-05-19 10:43:00,1,1,1,111,Lost Customers
17247,15,1,280.09000000000003,2011-11-24 15:21:00,4,1,2,412,New Customers
17248,120,1,318.65,2011-08-11 13:34:00,2,1,2,212,Lost Customers
17250,4,2,381.97,2011-12-06 12:15:00,5,2,2,522,Potential Loyalists
17251,363,1,269.83,2010-12-12 11:06:00,1,1,2,112,Lost Customers
17252,117,2,348.90999999999997,2011-08-15 09:45:00,2,2,2,222,Lost Customers
17253,18,1,178.26,2011-11-21 12:59:00,4,1,1,411,New Customers
17254,5,2,271.19,2011-12-05 12:46:00,5,2,2,522,Potential Loyalists
17255,41,2,291.48,2011-10-30 12:18:00,3,2,2,322,Other
17256,107,2,240.0,2011-08-24 13:30:00,2,2,1,221,Lost Customers
17259,148,2,581.23,2011-07-14 15:01:00,2,2,3,223,Lost Customers
17262,52,5,1253.3600000000001,2011-10-18 12:56:00,3,4,4,344,Loyal Customers
17263,208,1,63.440000000000005,2011-05-15 14:32:00,1,1,1,111,Lost Customers
17265,139,2,550.01,2011-07-24 10:49:00,2,2,3,223,Lost Customers
17266,2,3,296.58,2011-12-07 14:12:00,5,3,2,532,Potential Loyalists
17267,127,2,317.2,2011-08-04 17:22:00,2,2,2,222,Lost Customers
17268,108,4,763.64,2011-08-24 10:06:00,2,4,3,243,At Risk
17272,42,4,2148.63,2011-10-28 16:37:00,3,4,5,345,Loyal Customers
17274,35,1,107.82,2011-11-04 13:16:00,3,1,1,311,Other
17277,228,2,1065.3500000000001,2011-04-26 12:47:00,1,2,4,124,At Risk
17278,241,1,246.04000000000002,2011-04-12 13:10:00,1,1,1,111,Lost Customers
17279,58,1,187.82999999999998,2011-10-13 11:58:00,3,1,1,311,Other
17282,130,3,1685.46,2011-08-01 14:29:00,2,3,4,234,At Risk
17284,60,6,1647.48,2011-10-10 14:38:00,3,4,4,344,Loyal Customers
17286,22,1,151.37,2011-11-18 12:47:00,4,1,1,411,New Customers
17287,26,7,1049.06,2011-11-13 13:27:00,4,5,4,454,Champions
17288,9,7,1417.6299999999999,2011-11-30 16:09:00,5,5,4,554,Champions
17289,32,3,931.02,2011-11-08 12:01:00,4,3,3,433,Potential Loyalists
17290,4,2,513.01,2011-12-06 12:38:00,5,2,3,523,Potential Loyalists
17291,308,1,550.8000000000001,2011-02-04 13:04:00,1,1,3,113,Lost Customers
17293,8,9,1854.06,2011-12-01 14:37:00,5,5,4,554,Champions
17295,29,3,547.0,2011-11-11 10:49:00,4,3,3,433,Potential Loyalists
17297,17,1,128.18,2011-11-22 14:43:00,4,1,1,411,New Customers
17298,101,2,498.42,2011-08-30 16:43:00,2,2,3,223,Lost Customers
17299,12,4,656.61,2011-11-28 12:01:00,5,4,3,543,Loyal Customers
17301,21,1,163.24,2011-11-18 13:43:00,4,1,1,411,New Customers
17302,15,5,1135.63,2011-11-25 09:36:00,4,4,4,444,Champions
17303,361,1,250.04,2010-12-13 13:32:00,1,1,2,112,Lost Customers
17306,11,19,8631.31,2011-11-29 12:14:00,5,5,5,555,Champions
17309,95,1,82.75,2011-09-05 15:20:00,2,1,1,211,Lost Customers
17311,78,2,1384.85,2011-09-22 14:11:00,2,2,4,224,At Risk
17312,139,3,644.3,2011-07-24 11:52:00,2,3,3,233,At Risk
17313,31,1,2328.84,2011-11-08 15:45:00,4,1,5,415,New Customers
17314,25,8,2527.92,2011-11-15 09:41:00,4,5,5,455,Champions
17315,2,38,6281.2300000000005,2011-12-08 12:15:00,5,5,5,555,Champions
17317,46,3,2600.34,2011-10-24 17:19:00,3,3,5,335,Other
17320,100,3,1200.6200000000001,2011-08-31 13:31:00,2,3,4,234,At Risk
17321,8,2,657.16,2011-12-01 13:41:00,5,2,3,523,Potential Loyalists
17323,15,7,906.52,2011-11-24 17:29:00,4,5,3,453,Loyal Customers
17324,18,4,986.48,2011-11-22 10:34:00,4,4,4,444,Champions
17325,280,1,96.8,2011-03-04 13:09:00,1,1,1,111,Lost Customers
17329,14,2,523.11,2011-11-25 14:24:00,4,2,3,423,Potential Loyalists
17330,23,2,363.9,2011-11-17 08:56:00,4,2,2,422,Potential Loyalists
17331,124,1,175.2,2011-08-08 11:55:00,2,1,1,211,Lost Customers
17333,86,1,494.25,2011-09-15 10:11:00,2,1,3,213,Lost Customers
17334,302,2,307.02000000000004,2011-02-10 14:59:00,1,2,2,122,Lost Customers
17337,151,4,1981.06,2011-07-11 14:55:00,2,4,4,244,At Risk
17338,17,8,6493.54,2011-11-22 14:23:00,4,5,5,455,Champions
17339,94,2,243.36,2011-09-06 13:29:00,2,2,1,221,Lost Customers
17340,30,11,12353.29,2011-11-10 10:45:00,4,5,5,455,Champions
17341,157,3,682.29,2011-07-06 12:33:00,2,3,3,233,At Risk
17343,355,1,193.64,2010-12-19 15:07:00,1,1,1,111,Lost Customers
17344,46,1,157.62,2011-10-24 12:56:00,3,1,1,311,Other
17345,15,4,519.6899999999999,2011-11-24 15:03:00,4,4,3,443,Loyal Customers
17346,4,15,2622.88,2011-12-06 12:18:00,5,5,5,555,Champions
17347,86,1,228.96,2011-09-14 13:12:00,2,1,1,211,Lost Customers
17348,15,5,1156.6,2011-11-25 11:25:00,4,4,4,444,Champions
17349,179,1,98.25,2011-06-13 14:29:00,1,1,1,111,Lost Customers
17350,8,4,1281.32,2011-12-01 15:47:00,5,4,4,544,Champions
17351,36,3,587.15,2011-11-03 18:45:00,3,3,3,333,Other
17353,129,2,1740.0,2011-08-02 17:19:00,2,2,4,224,At Risk
17354,51,1,1393.06,2011-10-20 10:34:00,3,1,4,314,Other
17356,312,1,178.22,2011-02-01 11:07:00,1,1,1,111,Lost Customers
17357,24,2,384.39,2011-11-15 16:30:00,4,2,2,422,Potential Loyalists
17358,303,2,360.81,2011-02-09 16:57:00,1,2,2,122,Lost Customers
17359,11,1,127.86,2011-11-28 14:37:00,5,1,1,511,New Customers
17360,17,3,568.24,2011-11-22 13:11:00,4,3,3,433,Potential Loyalists
17361,49,3,488.2,2011-10-21 15:43:00,3,3,3,333,Other
17362,239,2,312.23,2011-04-14 14:43:00,1,2,2,122,Lost Customers
17364,1,11,4462.68,2011-12-09 09:00:00,5,5,5,555,Champions
17365,13,8,4767.36,2011-11-27 12:13:00,5,5,5,555,Champions
17367,238,1,167.55,2011-04-15 14:21:00,1,1,1,111,Lost Customers
17368,23,8,1878.87,2011-11-16 15:26:00,4,5,4,454,Champions
17370,73,4,446.18,2011-09-28 10:14:00,2,4,2,242,At Risk
17371,17,3,418.4,2011-11-22 13:30:00,4,3,2,432,Potential Loyalists
17372,41,8,1337.18,2011-10-30 11:37:00,3,5,4,354,Loyal Customers
17373,40,4,646.92,2011-10-30 15:28:00,3,4,3,343,Loyal Customers
17374,219,2,495.77,2011-05-05 09:05:00,1,2,3,123,Lost Customers
17375,199,3,400.1,2011-05-24 15:45:00,1,3,2,132,At Risk
17376,71,2,203.2,2011-09-30 12:36:00,3,2,1,321,Other
17377,24,20,4058.32,2011-11-16 11:17:00,4,5,5,455,Champions
17379,11,1,389.71999999999997,2011-11-28 13:56:00,5,1,2,512,New Customers
17381,9,29,20275.61,2011-12-01 11:59:00,5,5,5,555,Champions
17382,65,1,65.4,2011-10-05 13:05:00,3,1,1,311,Other
17383,4,1,193.39000000000001,2011-12-05 17:36:00,5,1,1,511,New Customers
17384,19,2,336.4,2011-11-20 15:48:00,4,2,2,422,Potential Loyalists
17385,15,1,256.11,2011-11-25 11:02:00,4,1,2,412,New Customers
17386,8,6,2686.42,2011-12-02 11:28:00,5,4,5,545,Champions
17387,20,2,746.81,2011-11-20 11:00:00,4,2,3,423,Potential Loyalists
17388,78,4,1259.56,2011-09-23 10:31:00,2,4,4,244,At Risk
17389,1,34,31833.68,2011-12-09 09:38:00,5,5,5,555,Champions
17391,164,2,508.8,2011-06-29 09:58:00,2,2,3,223,Lost Customers
17392,307,2,417.27,2011-02-06 12:48:00,1,2,2,122,Lost Customers
17394,219,1,203.86999999999998,2011-05-04 13:22:00,1,1,1,111,Lost Customers
17396,39,8,7330.8,2011-10-31 14:12:00,3,5,5,355,Loyal Customers
17397,22,2,681.41,2011-11-17 14:08:00,4,2,3,423,Potential Loyalists
17398,115,3,653.38,2011-08-17 09:48:00,2,3,3,233,At Risk
17400,126,5,2097.84,2011-08-05 15:38:00,2,4,5,245,At Risk
17402,5,13,2633.85,2011-12-05 10:15:00,5,5,5,555,Champions
17403,36,1,263.92,2011-11-03 15:18:00,3,1,2,312,Other
17404,4,15,31906.82,2011-12-05 16:26:00,5,5,5,555,Champions
17405,1,3,1031.41,2011-12-08 17:12:00,5,3,4,534,Potential Loyalists
17406,333,3,2184.42,2011-01-10 15:07:00,1,3,5,135,At Risk
17408,163,1,32.65,2011-06-29 12:53:00,2,1,1,211,Lost Customers
17409,185,2,771.85,2011-06-08 10:36:00,1,2,3,123,Lost Customers
17410,16,5,1214.72,2011-11-23 15:46:00,4,4,4,444,Champions
17411,12,3,778.94,2011-11-27 14:25:00,5,3,3,533,Potential Loyalists
17412,3,7,1258.06,2011-12-07 11:36:00,5,5,4,554,Champions
17414,44,2,778.0,2011-10-27 12:13:00,3,2,3,323,Other
17415,80,1,507.84,2011-09-21 12:50:00,2,1,3,213,Lost Customers
17416,30,7,6893.42,2011-11-10 12:47:00,4,5,5,455,Champions
17418,42,2,463.46000000000004,2011-10-28 13:00:00,3,2,2,322,Other
17419,11,12,4226.57,2011-11-28 13:47:00,5,5,5,555,Champions
17420,50,3,598.83,2011-10-20 14:52:00,3,3,3,333,Other
17422,16,6,1979.37,2011-11-23 13:27:00,4,4,4,444,Champions
17423,46,2,698.41,2011-10-24 13:36:00,3,2,3,323,Other
17425,19,2,759.1700000000001,2011-11-20 15:30:00,4,2,3,423,Potential Loyalists
17426,8,6,5037.26,2011-12-01 18:07:00,5,4,5,545,Champions
17427,72,1,100.8,2011-09-29 11:29:00,2,1,1,211,Lost Customers
17428,1,28,17256.85,2011-12-09 09:45:00,5,5,5,555,Champions
17429,128,3,524.9200000000001,2011-08-03 13:22:00,2,3,3,233,At Risk
17430,33,2,265.76,2011-11-07 09:24:00,3,2,2,322,Other
17431,313,1,403.3,2011-01-30 14:36:00,1,1,2,112,Lost Customers
17432,18,2,365.76,2011-11-21 17:33:00,4,2,2,422,Potential Loyalists
17433,88,1,303.16,2011-09-12 14:24:00,2,1,2,212,Lost Customers
17434,2,7,2373.82,2011-12-07 13:16:00,5,5,5,555,Champions
17436,2,2,216.3,2011-12-08 12:30:00,5,2,1,521,Potential Loyalists
17438,254,1,388.45000000000005,2011-03-31 10:26:00,1,1,2,112,Lost Customers
17440,157,3,186.42000000000002,2011-07-06 11:54:00,2,3,1,231,At Risk
17442,37,6,2248.56,2011-11-03 09:17:00,3,4,5,345,Loyal Customers
17443,220,1,534.24,2011-05-04 10:47:00,1,1,3,113,Lost Customers
17444,148,3,2940.04,2011-07-15 12:05:00,2,3,5,235,At Risk
17446,177,2,120.89999999999999,2011-06-16 10:42:00,2,2,1,221,Lost Customers
17447,40,2,541.53,2011-10-30 14:18:00,3,2,3,323,Other
17449,2,7,2519.21,2011-12-07 16:56:00,5,5,5,555,Champions
17450,8,46,194390.79,2011-12-01 13:29:00,5,5,5,555,Champions
17451,1,7,1721.4,2011-12-08 15:02:00,5,5,4,554,Champions
17453,18,2,486.72,2011-11-22 09:42:00,4,2,2,422,Potential Loyalists
17454,192,4,517.53,2011-05-31 13:58:00,1,4,3,143,At Risk
17455,204,1,131.7,2011-05-20 12:31:00,1,1,1,111,Lost Customers
17456,365,1,249.86,2010-12-09 15:23:00,1,1,2,112,Lost Customers
17457,127,5,1737.7,2011-08-05 12:48:00,2,4,4,244,At Risk
17458,15,1,316.5,2011-11-24 13:01:00,4,1,2,412,New Customers
17459,43,2,657.3,2011-10-27 13:25:00,3,2,3,323,Other
17460,94,6,622.4300000000001,2011-09-06 15:04:00,2,4,3,243,At Risk
17461,23,3,735.82,2011-11-17 10:21:00,4,3,3,433,Potential Loyalists
17462,60,2,675.69,2011-10-10 13:56:00,3,2,3,323,Other
17463,16,5,1875.8600000000001,2011-11-23 13:40:00,4,4,4,444,Champions
17464,158,1,289.96000000000004,2011-07-04 13:19:00,2,1,2,212,Lost Customers
17466,10,2,763.28,2011-11-29 13:15:00,5,2,3,523,Potential Loyalists
17468,10,2,137.0,2011-11-29 15:33:00,5,2,1,521,Potential Loyalists
17469,16,5,1870.97,2011-11-23 13:15:00,4,4,4,444,Champions
17470,45,5,1125.07,2011-10-26 12:42:00,3,4,4,344,Loyal Customers
17472,191,3,697.54,2011-06-01 14:57:00,1,3,3,133,At Risk
17475,79,1,194.37,2011-09-21 14:55:00,2,1,1,211,Lost Customers
17480,78,1,511.82,2011-09-23 11:39:00,2,1,3,213,Lost Customers
17481,4,4,1255.59,2011-12-06 12:28:00,5,4,4,544,Champions
17483,65,3,414.04,2011-10-05 13:10:00,3,3,2,332,Other
17486,261,1,396.87,2011-03-23 14:00:00,1,1,2,112,Lost Customers
17489,59,2,376.64,2011-10-12 08:56:00,3,2,2,322,Other
17490,1,7,2092.32,2011-12-09 09:08:00,5,5,5,555,Champions
17491,1,10,3558.87,2011-12-08 16:18:00,5,5,5,555,Champions
17492,248,1,374.57,2011-04-05 15:21:00,1,1,2,112,Lost Customers
17495,8,2,497.56,2011-12-02 12:08:00,5,2,3,523,Potential Loyalists
17496,359,1,271.05,2010-12-16 08:39:00,1,1,2,112,Lost Customers
17498,76,1,272.21999999999997,2011-09-25 12:25:00,2,1,2,212,Lost Customers
17499,290,1,622.88,2011-02-23 09:14:00,1,1,3,113,Lost Customers
17500,17,3,1138.0,2011-11-22 14:25:00,4,3,4,434,Potential Loyalists
17501,221,2,288.6,2011-05-03 09:47:00,1,2,2,122,Lost Customers
17502,9,4,689.1,2011-11-30 13:13:00,5,4,3,543,Loyal Customers
17503,3,2,558.96,2011-12-07 09:18:00,5,2,3,523,Potential Loyalists
17504,206,9,2997.03,2011-05-17 12:59:00,1,5,5,155,At Risk
17505,162,2,1145.8400000000001,2011-07-01 12:50:00,2,2,4,224,At Risk
17506,76,1,302.2,2011-09-25 11:39:00,2,1,2,212,Lost Customers
17507,262,2,605.58,2011-03-23 11:48:00,1,2,3,123,Lost Customers
17508,281,1,387.31,2011-03-04 08:10:00,1,1,2,112,Lost Customers
17509,58,8,6083.64,2011-10-13 10:26:00,3,5,5,355,Loyal Customers
17510,25,1,308.48,2011-11-15 10:00:00,4,1,2,412,New Customers
17511,3,31,91062.38,2011-12-07 10:12:00,5,5,5,555,Champions
17512,29,10,2924.9900000000002,2011-11-11 12:11:00,4,5,5,455,Champions
17513,72,1,513.2,2011-09-28 16:42:00,2,1,3,213,Lost Customers
17514,128,1,208.65,2011-08-03 15:45:00,2,1,1,211,Lost Customers
17515,31,4,639.02,2011-11-08 14:04:00,4,4,3,443,Loyal Customers
17516,15,5,764.88,2011-11-24 16:51:00,4,4,3,443,Loyal Customers
17517,309,1,153.94,2011-02-04 11:48:00,1,1,1,111,Lost Customers
17519,17,6,1844.02,2011-11-22 16:43:00,4,4,4,444,Champions
17520,54,1,546.81,2011-10-17 12:04:00,3,1,3,313,Other
17521,30,3,723.21,2011-11-10 11:22:00,4,3,3,433,Potential Loyalists
17522,2,5,1070.71,2011-12-08 12:31:00,5,4,4,544,Champions
17523,11,4,652.74,2011-11-28 13:20:00,5,4,3,543,Loyal Customers
17524,361,1,145.0,2010-12-13 14:32:00,1,1,1,111,Lost Customers
17525,360,1,422.7,2010-12-15 12:05:00,1,1,2,112,Lost Customers
17526,5,4,1195.8999999999999,2011-12-05 11:05:00,5,4,4,544,Champions
17527,54,4,939.37,2011-10-17 12:32:00,3,4,4,344,Loyal Customers
17528,1,8,3628.5,2011-12-08 13:27:00,5,5,5,555,Champions
17530,1,10,2367.12,2011-12-08 18:42:00,5,5,5,555,Champions
17531,190,1,296.7,2011-06-02 19:17:00,1,1,2,112,Lost Customers
17534,54,1,223.36,2011-10-17 12:47:00,3,1,1,311,Other
17535,280,1,164.4,2011-03-04 15:20:00,1,1,1,111,Lost Customers
17536,177,1,76.5,2011-06-15 13:23:00,2,1,1,211,Lost Customers
17537,30,2,887.6700000000001,2011-11-10 10:56:00,4,2,3,423,Potential Loyalists
17538,26,1,98.42,2011-11-14 12:12:00,4,1,1,411,New Customers
17540,25,2,578.9,2011-11-15 11:56:00,4,2,3,423,Potential Loyalists
17542,270,1,170.75,2011-03-15 11:45:00,1,1,1,111,Lost Customers
17545,43,3,642.32,2011-10-27 14:04:00,3,3,3,333,Other
17548,234,1,103.3,2011-04-20 12:01:00,1,1,1,111,Lost Customers
17549,24,2,148.86,2011-11-16 09:59:00,4,2,1,421,Potential Loyalists
17550,197,3,267.16,2011-05-26 14:09:00,1,3,2,132,At Risk
17551,359,1,290.34,2010-12-15 14:12:00,1,1,2,112,Lost Customers
17552,60,4,930.41,2011-10-10 17:00:00,3,4,3,343,Loyal Customers
17553,130,1,1487.6,2011-08-02 10:00:00,2,1,4,214,At Risk
17554,1,5,1952.45,2011-12-08 14:15:00,5,4,4,544,Champions
17555,20,2,480.31,2011-11-20 12:22:00,4,2,2,422,Potential Loyalists
17556,206,1,157.9,2011-05-18 10:48:00,1,1,1,111,Lost Customers
17557,14,3,541.46,2011-11-25 12:57:00,4,3,3,433,Potential Loyalists
17560,95,4,854.95,2011-09-06 09:18:00,2,4,3,243,At Risk
17561,19,1,165.12,2011-11-20 12:53:00,4,1,1,411,New Customers
17562,14,7,1122.38,2011-11-25 14:21:00,4,5,4,454,Champions
17564,24,3,454.01,2011-11-15 13:27:00,4,3,2,432,Potential Loyalists
17566,8,2,869.77,2011-12-01 19:54:00,5,2,3,523,Potential Loyalists
17567,7,8,4331.48,2011-12-02 15:48:00,5,5,5,555,Champions
17569,332,1,344.14,2011-01-11 14:15:00,1,1,2,112,Lost Customers
17571,50,4,1425.67,2011-10-20 15:57:00,3,4,4,344,Loyal Customers
17572,71,4,226.75000000000003,2011-09-29 17:53:00,3,4,1,341,Loyal Customers
17573,29,3,380.6,2011-11-10 13:01:00,4,3,2,432,Potential Loyalists
17574,243,1,185.65,2011-04-11 09:47:00,1,1,1,111,Lost Customers
17576,8,19,3564.83,2011-12-01 17:56:00,5,5,5,555,Champions
17578,218,1,143.45999999999998,2011-05-05 18:38:00,1,1,1,111,Lost Customers
17579,5,3,448.90000000000003,2011-12-05 12:28:00,5,3,2,532,Potential Loyalists
17580,253,3,215.72,2011-04-01 12:41:00,1,3,1,131,At Risk
17581,1,25,11025.24,2011-12-09 12:21:00,5,5,5,555,Champions
17582,236,1,175.27,2011-04-17 13:18:00,1,1,1,111,Lost Customers
17584,7,2,1242.3,2011-12-02 17:12:00,5,2,4,524,Potential Loyalists
17585,109,4,1116.68,2011-08-22 13:30:00,2,4,4,244,At Risk
17588,100,3,1240.2,2011-08-31 13:37:00,2,3,4,234,At Risk
17589,60,4,2404.17,2011-10-10 16:58:00,3,4,5,345,Loyal Customers
17590,2,3,1468.02,2011-12-07 12:55:00,5,3,4,534,Potential Loyalists
17591,73,7,2203.67,2011-09-27 13:42:00,2,5,5,255,At Risk
17593,4,5,3923.86,2011-12-06 10:30:00,5,4,5,545,Champions
17594,85,2,993.1800000000001,2011-09-15 16:34:00,2,2,4,224,At Risk
17595,12,2,386.69,2011-11-27 16:08:00,5,2,2,522,Potential Loyalists
17596,23,7,2806.69,2011-11-16 14:11:00,4,5,5,455,Champions
17597,214,1,2044.3700000000001,2011-05-10 11:54:00,1,1,4,114,At Risk
17600,18,1,161.67000000000002,2011-11-22 09:43:00,4,1,1,411,New Customers
17601,239,1,116.00999999999999,2011-04-14 18:02:00,1,1,1,111,Lost Customers
17602,2,6,5054.42,2011-12-07 13:53:00,5,4,5,545,Champions
17603,78,1,394.72,2011-09-22 14:18:00,2,1,2,212,Lost Customers
17604,217,2,309.36,2011-05-06 13:43:00,1,2,2,122,Lost Customers
17608,33,2,191.99,2011-11-06 13:06:00,3,2,1,321,Other
17609,41,5,1105.78,2011-10-30 12:28:00,3,4,4,344,Loyal Customers
17611,7,15,3961.12,2011-12-02 13:29:00,5,5,5,555,Champions
17612,53,6,2048.45,2011-10-17 14:59:00,3,4,4,344,Loyal Customers
17613,23,14,4544.55,2011-11-17 10:51:00,4,5,5,455,Champions
17614,57,1,386.32,2011-10-13 16:01:00,3,1,2,312,Other
17615,130,3,329.6,2011-08-01 14:06:00,2,3,2,232,At Risk
17616,174,3,571.1999999999999,2011-06-19 10:11:00,2,3,3,233,At Risk
17618,6,3,930.28,2011-12-04 11:50:00,5,3,3,533,Potential Loyalists
17619,312,1,214.37,2011-01-31 14:18:00,1,1,1,111,Lost Customers
17620,60,1,81.44,2011-10-11 12:08:00,3,1,1,311,Other
17621,21,3,1379.9,2011-11-18 17:11:00,4,3,4,434,Potential Loyalists
17623,33,1,527.05,2011-11-07 11:32:00,3,1,3,313,Other
17624,15,2,843.48,2011-11-25 10:52:00,4,2,3,423,Potential Loyalists
17625,18,4,2020.4,2011-11-21 13:36:00,4,4,4,444,Champions
17628,81,1,75.75,2011-09-19 15:21:00,2,1,1,211,Lost Customers
17629,6,8,1814.1200000000001,2011-12-04 10:56:00,5,5,4,554,Champions
17630,170,2,503.6,2011-06-23 11:58:00,2,2,3,223,Lost Customers
17631,2,3,528.33,2011-12-08 09:47:00,5,3,3,533,Potential Loyalists
17633,31,4,1324.84,2011-11-08 13:25:00,4,4,4,444,Champions
17634,36,9,2358.59,2011-11-03 13:09:00,3,5,5,355,Loyal Customers
17636,19,1,285.56,2011-11-20 14:40:00,4,1,2,412,New Customers
17637,31,2,547.0600000000001,2011-11-08 12:51:00,4,2,3,423,Potential Loyalists
17639,276,1,108.5,2011-03-08 15:22:00,1,1,1,111,Lost Customers
17640,87,1,621.66,2011-09-14 09:13:00,2,1,3,213,Lost Customers
17642,120,2,712.29,2011-08-12 09:11:00,2,2,3,223,Lost Customers
17643,373,1,101.55,2010-12-01 14:38:00,1,1,1,111,Lost Customers
17644,1,11,2895.64,2011-12-08 13:43:00,5,5,5,555,Champions
17646,219,3,1008.39,2011-05-04 13:17:00,1,3,4,134,At Risk
17647,65,1,133.06,2011-10-05 15:38:00,3,1,1,311,Other
17648,61,4,1797.5,2011-10-10 09:41:00,3,4,4,344,Loyal Customers
17649,138,1,868.49,2011-07-24 15:53:00,2,1,3,213,Lost Customers
17650,21,1,166.07999999999998,2011-11-18 14:52:00,4,1,1,411,New Customers
17651,12,10,3945.0,2011-11-28 10:29:00,5,5,5,555,Champions
17652,25,12,4867.72,2011-11-14 12:55:00,4,5,5,455,Champions
17653,37,4,1207.56,2011-11-03 12:46:00,3,4,4,344,Loyal Customers
17654,277,1,117.55,2011-03-07 13:17:00,1,1,1,111,Lost Customers
